Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Short description (product.metafields.custom.short_description),Product Video (product.metafields.custom.video_url),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Audio codecs/formats supported (product.metafields.shopify.audio-codecs-formats-supported),Audio player/recorder features (product.metafields.shopify.audio-player-recorder-features),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Board game features (product.metafields.shopify.board-game-features),Board game mechanics (product.metafields.shopify.board-game-mechanics),Boot type (product.metafields.shopify.boot-type),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Construction set theme (product.metafields.shopify.construction-set-theme),Decoration material (product.metafields.shopify.decoration-material),Developmental features (product.metafields.shopify.developmental-features),Dexterity skills (product.metafields.shopify.dexterity-skills),Difficulty level (product.metafields.shopify.difficulty-level),Doll type (product.metafields.shopify.doll-type),Drawing/Painting kit items included (product.metafields.shopify.drawing-painting-kit-items-included),Footwear material (product.metafields.shopify.footwear-material),Game features (product.metafields.shopify.game-features),Gameplay skills (product.metafields.shopify.gameplay-skills),Infant age group (product.metafields.shopify.infant-age-group),Inline skating style (product.metafields.shopify.inline-skating-style),Karaoke modes (product.metafields.shopify.karaoke-modes),Kit construction type (product.metafields.shopify.kit-construction-type),Language (product.metafields.shopify.language),Laser light source (product.metafields.shopify.laser-light-source),Material (product.metafields.shopify.material),Play equipment items included (product.metafields.shopify.play-equipment-items-included),Play vehicle propulsion (product.metafields.shopify.play-vehicle-propulsion),Portability (product.metafields.shopify.portability),Power source (product.metafields.shopify.power-source),Puzzle theme (product.metafields.shopify.puzzle-theme),Recommended age group (product.metafields.shopify.recommended-age-group),Remote technology (product.metafields.shopify.remote-technology),Riding toy propulsion type (product.metafields.shopify.riding-toy-propulsion-type),Scale model material (product.metafields.shopify.scale-model-material),Shell/Frame material (product.metafields.shopify.shell-frame-material),Shoe size (product.metafields.shopify.shoe-size),Skill level (product.metafields.shopify.skill-level),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Toy/Game material (product.metafields.shopify.toy-game-material),Toy tool type (product.metafields.shopify.toy-tool-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
double-ineritica-insect-beetle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hf8038ce855f245839151a57002bf5917y.jpg?v=1759390352,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double-ineritica-insect-beetle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H179e154cace34abfa075c6d867fc05b7K.jpg?v=1759390352,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
double-ineritica-insect-beetle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H850afef147a84e779aed1c30818e9857M.jpg?v=1759390352,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tumbling-robot,TUMBLING ROBOT,"<p>Intelligent Electric Kids Robot Toy, Dancing Walking Musical Baby Companion Robot with Light Projection Flashing &amp; Singing &amp; Moving Around Function for Boys and Girls - Blue<br></p>",Toycker,Toys & Games > Toys > Robotic Toys,musical toy,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,449.00,600.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/He68e66ce237a4ae0a4ad90cc6435f78c6.jpg?v=1759389941,1,"",false,,,"
Lighted Musical Dancing Robot: This is a mini talking robot with blinking eyes that repeats what you say in a funny voice. This robot can talk, sing, laugh and any continuous sound. Colorful LED blinking eyes will give you and your kids a cooler effect. It is a favorite toy robot for kids and adults.
Safe and Non-toxic: This electric robot toy is made of high quality eco-friendly plastic, which has passed the quality assurance test by an independent third-party laboratory. It is non-toxic and odorless, and every corner is very smooth and burr-free, won't hurt your child's hand.
Suitable for Children of Multiple Ages: After installing the batteries and turning on the light, it will automatically dance and sing. No complicated operation is required. Very simple and convenient to use, suitable for young children.
Lovely Baby Companion Toys: Lovely shape, with brilliant light and music effects, can quickly attract children's attention, safe and compact, non-destructive, can be loved by children, accompany children's growth, exercise children's crawling movement ability.
Ideal Christmas Gift: The mini robot has a cool and cute voice with colorful flashing lights to make kids laugh and is also a toy for toddlers to learn to talk. If you are an adult, I can be your listener and confidant, help you reduce anxiety and amuse you with cool and cute colorful flashing lights. If you are elderly, I will accompany you. Make you no longer feel lonely. It is a perfect Christmas gift or birthday gift for boys and girls.


Product Description

Product Attributes:
Product Category: Robot
Power Supply: Battery (three five batteries) )
Age: Children (4-6 years old)
Material: Plastic
Whether Electric: Yes
Category: Robot Model
Control: Force control
Whether Multi-function: Yes
Function: Music/Sound",,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,preschoolers; toddlers,,,,,,,,,plastic,,,kg,,,active
tumbling-robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1315.04.39.gif?v=1759389941,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tumbling-robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H7a84fbdba1b447afa7d22f05f86d94eel.jpg?v=1759389941,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tumbling-robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H0404b5e527a348689ab7f0adf29076ca9.jpg?v=1759389941,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tumbling-robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H582c1b0e09464973b973d1ab481c88f8D.jpg?v=1759389941,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tumbling-robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hf32e8b5a2a9943ac8b473410a147fe7aF.jpg?v=1759389941,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tumbling-robot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hfb39f2185ae2451ba199ef9eb95b3188v.jpg?v=1759389941,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
musical-pull-back-emergency-vehicles,MUSICAL PULL BACK EMERGENCY VEHICLES,<p>Pull Back Emergency Vehicle Toy Cars Unbreakable with Light and Sound for Kids Girls Boy 6 Month+Toddlers Toy Pull Back Car Random Designs Multicolor <br></p>,Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,Shape Sorter Baby Toys 12-18 Months,"",true,Title,Default Title,,,,,,,,,0.0,,-2,deny,manual,199.00,249.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H847f9f813ae644d0b6ed36b72f54972fM.png?v=1759389666,1,"",false,,,"INTERACTIVE DESIGN: Features a cute cartoon ambulance design with an adorable face, perfect for engaging young children in imaginative play
PULL-BACK MECHANISM: Simple pull and release action allows the toy car to zoom forward, making it easy for small hands to operate
SENSORY FEATURES: Equipped with lights and sound effects to enhance play experience and stimulate multiple senses
EDUCATIONAL VALUE: Helps develop motor skills, hand-eye coordination, and introduces children to emergency vehicles and their role
DURABLE CONSTRUCTION: Made with high-quality materials suitable for toddlers, featuring smooth edges and sturdy wheels for long-lasting play


Model Number	‎Pull Back Vehicle Toy
Batteries Required	‎Yes
Batteries Included	‎No
tech_spec_battery_description_toys
‎Requires Battery for Lights and Sounds
Material Type(s)	‎Acrylonitrile Butadiene Styrene (ABS)
Colour	‎Multicolor
Item model number	‎Pull Back Vehicle Toy
Item Weight	‎430 g",,,,,,,,,,,,,multicolor,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,6-years-or-older; toddlers,,,,,,,,,plastic,,,kg,,,active
musical-pull-back-emergency-vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1315.02.47.gif?v=1759389666,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
musical-pull-back-emergency-vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H825f0c7986b842cb883034f0ebecdb02h.png?v=1759389666,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
musical-pull-back-emergency-vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hcba325a681084e65a8281853677b33a9f.png?v=1759389666,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
musical-pull-back-emergency-vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H4bca42829cc94a8c9fbc05503565c4e8I.png?v=1759389666,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cool-run-dinosaur,COOL RUN DINOSAUR,<p>Cool Action Dinosaur | Gift Toy | Made in India | 1-6 Year | Realistic Design | Indoor Outdoor Play | Safe and Non-Toxic | Gift for Kids | Multicolour <br></p>,Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,pull back toys,"",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,199.00,399.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H8b02bdfdf79542a0b328cf82d2908d41f.jpg?v=1759388991,1,"",false,DINOSAUR TOY,,"
Durable & Safe for Kids: Made from high-quality, non-toxic plastic material, ensuring a safe and long-lasting play experience. Smooth edges and sturdy design make it ideal for young children to enjoy without risk.
Effortless Movement for Endless Fun: Designed with a simple push-and-roll mechanism, allowing kids to enjoy hands-on play without batteries. Encourages active engagement while improving motor skills and hand-eye coordination.
Realistic & Engaging Playtime: Features an authentic and eye-catching design with vibrant colors, detailed aesthetics, and interactive elements. Encourages imaginative storytelling, role-playing, and creative exploration for endless fun.
Perfect for Indoor & Outdoor Play: Lightweight yet durable construction makes it ideal for both indoor and outdoor adventures. Whether on smooth floors or rough terrain, the sturdy wheels ensure effortless movement for an exciting playtime experience.
Ideal Gift for Kids & Collectors: A great choice for birthdays, holidays, and special occasions. Whether for toddlers, preschoolers, or young enthusiasts, this engaging toy enhances cognitive skills, creativity, and entertainment for hours of enjoyment.


Manufacturer's Suggested Maximum Weight	‎115 Grams
Number of Puzzle Pieces	‎1
Assembly Required	‎No
Batteries Required	‎No
Material Type(s)	‎ABS Plastic
Remote Control Included?	‎No
Colour	‎Multicolor
Product Dimensions	‎13 x 8 x 10 cm; 499 g
Item Weight	‎499 g
",,,,,,,,,,,,,multicolor; orange; yellow; blue,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,1-3-years; 6-years-or-older; 3-5-years,,,,,,,,,plastic,,,kg,,,active
cool-run-dinosaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1315.00.32.gif?v=1759388991,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cool-run-dinosaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hd7f0f06820a24663bee991760d4c24f6W.jpg?v=1759388991,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cool-run-dinosaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H259449a427b445e99f16a608c98b4752V.jpg?v=1759388991,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cool-run-dinosaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_1_2025-09-11_15-02-45_1a94feb3-5219-466e-b045-0c933dd15fab.jpg?v=1759388991,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cool-run-dinosaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_2_2025-09-11_15-02-45_3e7870ee-01de-4d99-9fae-5ea12450a915.jpg?v=1759388991,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-crab-toy,DANCING CRAB TOY,"<p>Decor style Crawling Crab Baby Musical Kids Toy Dancing Crawling Baby Toys Crawling Crab Toy for Kids Learning Educational Toys for Kids Boys and Kids Girls<br></p>
<p>Electric Crawling Crab Toy: These decorative crawling crab toys transform your child's tummy time into a delightful and joyful experience. With vibrant colors, sparkling lights, cheerful music, and sideways movement, they captivate babies aged 3 and up, drawing their attention. Babies adore the music, enthusiastically moving their arms and legs in sync with the rhythm. This toy makes an ideal gift for your little one.<br>Premium Quality Material: Crafted for children aged 3 years and older, this walking crab toy caters to toddlers, infants, boys, and girls, offering entertainment across a broad age spectrum. Constructed from non-toxic ABS plastic, this toy guarantees safety during play and is designed for enduring durability.<br>Sensing Crawling Crab: This crab toy is equipped with an electric crawling feature that enables it to move sideways, imitating the natural movement of a real crab. Activated by cheerful songs, the walking crab baby toy crawls joyfully; when it encounters obstacles, it autonomously changes direction, captivating babies who enjoy chasing after it. Moreover, it encourages infants to sit up and engage in extended play sessions, fostering exploration and development.<br>Rechargeable Battery: This toy is powered by a dependable 3.7V lithium battery, providing extended playtime for your children. With a built-in rechargeable battery, it offers convenience and eliminates the hassle of frequent battery changes.<br>Built-in Light &amp; Sound: Featuring vibrant lights and engaging sound effects, this crab toy provides a multisensory experience that enhances enjoyment and excitement. Tailored for children aged 3 years and older, this walking crab toy is suitable for toddlers, infants, boys, and girls, ensuring entertainment across a broad age group.  <br>   </p>",Toycker,Toys & Games > Toys > Musical Toys,lighting toys,"",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,699.00,1499.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hd2fde11192fa4dbc82c3fbb9e2b397128.jpg?v=1762768227,1,"",false,,,"Educational Objective(s)	‎Motor Skill, Sensory Skill
Batteries Included	‎No
Material Type(s)	‎Plastic
Colour	‎Multicolor
Product Dimensions	‎24 x 14 x 11 cm
Item part number	‎Crawling Crab Toys
Manufacturer recommended age	‎3 years and up ",,,,,,,,,,,,,multicolor,,,,,,,,,,,,,,,,,,,,,,,,battery-powered; rechargeable,,3-years-or-older,,,,,,,,,plastic,,,kg,,,active
dancing-crab-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H77a0ea097f2b4427a4dad12ab0472adab.jpg?v=1760610116,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-crab-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H515d9576007144b0ae2549964908bc0f8.png?v=1760610106,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-crab-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hbe2a93b6aa1545f98d292899d419d7c3W.jpg?v=1760610106,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-crab-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H2d0502aa261f471398b505917196cf62j.png?v=1760610106,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dancing-crab-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H8cd389c5053f4e18b04e019f49afe543n.jpg?v=1760610106,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-turtle-toy,WATER TURTLE TOY,"<p>Bath Toys Water Toys for Kids Bath Cute Swimming Bath Toys for Toddlers 1-3 Year Boy Girl</p>
<p>About this item<br>💦 Wind Up and Let Go: Wind up the Bath Toys, then put swimming toys for kids into water to see they flapping their flippers and propelling themselves through the water, making your little ones giggle with glee.<br>💦 Make Bath Fun&amp; Interesting: Only happy without crying! Kids always prefer to choose the brightly colored bath toys! Bright colors help to train children's ability to distinguish colors, exercise the baby's hands activity and improve the coordination of hands and brain ; Also assists with development of cognitive ability and an understanding of physical buoyancy.<br>💦Use with Confidence: The Baby Bath Toy is powered by hand turning.Water swimming toys for kids can swim around in the water, no batteries needed, and the smooth edge won’t hurt your baby’s hands.<br>💦Great for Play Anywhere: This baby bath toys are great both for in or out of the water; You can play with swimming turtle bath toy in the bathtub, pool, beach or even just on the floor.The cool thing is that you can take it with you when you play at the beach, it will be a multifunctional water toy.<br>💦 Let Baby Enjoy Bath -- Only happy without crying!The bath tub toys for baby boy could be a good way to divert your baby's attention and allow them to enjoy water. Whether bathing or swimming, let your child splash with the tortoise team.<br></p>",Toycker,Toys & Games > Toys > Bath Toys,bath toys,Arts & Crafts,true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,119.00,199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H2d857d0c431b4e74871eef79f1754818i.jpg?v=1759387894,1,"",false,,,"Assembly Required	‎No
Material Type(s)	‎‎Plastic
Colour	‎Multicolor
Package Dimensions	‎7 x 6 x 5 cm; 200 g
Item part number	‎123
Item Weight	‎200 g",,,,,,,,,,,,,multicolor,,,,,,,,,,,,,,,,,,,,,,,,,,1-3-years,,,,,,,,,plastic,,,kg,,,active
water-turtle-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H676df1d6df074afba177f8b8752aee08Q.jpg?v=1759387894,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-turtle-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hd487577e672c42e883cd015e3c670dccq.jpg?v=1759387894,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-turtle-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H8edeb0a0ee5441268b82a750965419c7W.jpg?v=1759387894,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-turtle-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H6f49903cc1f94fa59053139a9d55578eH.jpg?v=1759387894,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-turtle-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1314.54.58.gif?v=1759387894,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-frog-toy,WATER FROG TOY,"<p>Bath Toys, Cute Swimming Bath Toys for Toddlers 1-3, Floating Wind Up Toys for 1-5 Year Old Boy Girl, New Born Baby Bathtub Water Toys, Preschool Toddler Pool Toys Frog Proudly <br></p>",Toycker,Toys & Games > Toys > Bath Toys > Floating Bath Toys,bath toys,Arts & Crafts,true,Title,Default Title,,,,,,,,,0.0,,-3,deny,manual,119.00,199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51LwKZzVUIL.jpg?v=1759387697,1,"",false,,,"Model Number	‎Frog Bathtub Toys
Number of Puzzle Pieces	‎1
Assembly Required	‎No
Material Type(s)	‎Non-toxic ABS plastics
Colour	‎Milti Color
Product Dimensions	‎15 x 12 x 5 cm; 80 g
Item model number	‎Frog Bathtub Toys
Item Weight	‎80 g",,,,,,,,,,,,,multicolor; animal,,,,,,,,,,,,,,,,,,,,,,,,,,1-year-or-older; preschoolers; toddlers,,,,,,,,,plastic,,,kg,,,active
water-frog-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/shopping.webp?v=1759387697,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-frog-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51Abo-1dybL._SX522.jpg?v=1759387697,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-frog-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/14014385h.jpg?v=1759387697,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
water-frog-toy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1314.52.01.gif?v=1759387697,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friction-trucks-toys,FRICTION TRUCKS TOYS,"<p>Fire Truck Set Combo 1-6 Year | Realistic Design | Indoor Outdoor Play | Safe and Non-Toxic | Gift for Kids | Multicolour<br></p>
<p>INTERACTIVE &amp; EDUCATIONAL PLAYSET FOR KIDS – This engaging toy set encourages imaginative role-play, helping children develop problem-solving skills, creativity, and fine motor coordination while having endless fun.<br>HIGH-QUALITY, CHILD-SAFE MATERIALS FOR DURABILITY – Crafted from premium, non-toxic, BPA-free plastic, this toy set is lightweight, sturdy, and designed to withstand rough play, ensuring long-lasting and safe enjoyment for kids.<br>Durable and Safe: Made with high-quality, child-safe materials, this push toy is built to withstand active play and ensure long-lasting enjoyment.<br>ISI Marked for Safety: This Push N' Go Dino is ISI certified, ensuring it meets the strictest safety standards for toys in India. You can play with peace of mind knowing your child is having fun with a high-quality product<br>Perfect Gift: This toy makes a wonderful present for birthdays, holidays, or any occasion. It's a delightful and educational toy that will provide hours of entertainment for young minds.<br></p>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Trucks & Construction Vehicles,Truck toys,"",true,Title,Default Title,,,,,,,,,0.0,,-5,deny,manual,99.00,199.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_1_2025-09-11_13-56-36.jpg?v=1759387207,1,"",false,,,"Technical Details
Number of Game Players	‎4
Assembly Required	‎No
Batteries Required	‎No
tech_spec_battery_description_toys	‎No batteries required
Material Type(s)	‎Virgin Plastic
Colour	‎Multicolor
Item model number	‎TB-CM-FT
Item Weight	‎330 g",,,,,,,,,,,,,yellow; multicolor; red; orange; blue,,,,,,,,,,,,,,,,,,,,,,push-and-go,,,,3-5-years; 1-3-years; preschoolers; school-age-children; 6-8-years,,,,,,,,,plastic,,,kg,,,active
friction-trucks-toys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/AdobeExpress2025-09-1314.48.06.gif?v=1759387203,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friction-trucks-toys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_3_2025-09-11_13-56-36.jpg?v=1759387207,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friction-trucks-toys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_4_2025-09-11_13-56-36.jpg?v=1759387207,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friction-trucks-toys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_5_2025-09-11_13-56-36.jpg?v=1759387204,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friction-trucks-toys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_6_2025-09-11_13-56-36.jpg?v=1759387205,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
friction-trucks-toys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/photo_2_2025-09-11_13-56-36.jpg?v=1759387207,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
